code,title
W043,LEASE OR RENTAL OF EQUIPMENT- PUMPS AND COMPRESSORS
W044,"LEASE OR RENTAL OF EQUIPMENT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
W045,"LEASE OR RENTAL OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
W046,LEASE OR RENTAL OF EQUIPMENT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT
W047,"LEASE OR RENTAL OF EQUIPMENT- PIPE, TUBING, HOSE, AND FITTINGS"
W048,LEASE OR RENTAL OF EQUIPMENT- VALVES
W049,LEASE OR RENTAL OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT
W051,LEASE OR RENTAL OF EQUIPMENT- HAND TOOLS
W052,LEASE OR RENTAL OF EQUIPMENT- MEASURING TOOLS
W053,LEASE OR RENTAL OF EQUIPMENT- HARDWARE AND ABRASIVES
W054,LEASE OR RENTAL OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING
W055,"LEASE OR RENTAL OF EQUIPMENT- LUMBER, MILLWORK, PLYWOOD, AND VENEER"
W056,LEASE OR RENTAL OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS
W059,LEASE OR RENTAL OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS
W060,"LEASE OR RENTAL OF EQUIPMENT- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES"
W061,LEASE OR RENTAL OF EQUIPMENT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
W062,LEASE OR RENTAL OF EQUIPMENT- LIGHTING FIXTURES AND LAMPS
W063,"LEASE OR RENTAL OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
W065,"LEASE OR RENTAL OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
W066,LEASE OR RENTAL OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT
W067,LEASE OR RENTAL OF EQUIPMENT- PHOTOGRAPHIC EQUIPMENT
W068,LEASE OR RENTAL OF EQUIPMENT- CHEMICALS AND CHEMICAL PRODUCTS
W069,LEASE OR RENTAL OF EQUIPMENT- TRAINING AIDS AND DEVICES
W071,LEASE OR RENTAL OF EQUIPMENT- FURNITURE
W072,LEASE OR RENTAL OF EQUIPMENT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
W073,LEASE OR RENTAL OF EQUIPMENT- FOOD PREPARATION AND SERVING EQUIPMENT
W074,"LEASE OR RENTAL OF EQUIPMENT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT"
W075,LEASE OR RENTAL OF EQUIPMENT- OFFICE SUPPLIES AND DEVICES
W076,"LEASE OR RENTAL OF EQUIPMENT- BOOKS, MAPS, AND OTHER PUBLICATIONS"
W077,LEASE OR RENTAL OF EQUIPMENT- MUSICAL INST/PHONOGRAPH/HOME RADIO
W078,LEASE OR RENTAL OF EQUIPMENT- RECREATIONAL AND ATHLETIC EQUIPMENT
W079,LEASE OR RENTAL OF EQUIPMENT- CLEANING EQUIPMENT AND SUPPLIES
W080,"LEASE OR RENTAL OF EQUIPMENT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
W081,"LEASE OR RENTAL OF EQUIPMENT- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
W083,"LEASE OR RENTAL OF EQUIPMENT- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS"
W084,"LEASE OR RENTAL OF EQUIPMENT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
W085,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES
W087,LEASE OR RENTAL OF EQUIPMENT- AGRICULTURAL SUPPLIES
W088,LEASE OR RENTAL OF EQUIPMENT- LIVE ANIMALS
W089,LEASE OR RENTAL OF EQUIPMENT- SUBSISTENCE
W091,"LEASE OR RENTAL OF EQUIPMENT- FUELS, LUBRICANTS, OILS, AND WAXES"
W093,LEASE OR RENTAL OF EQUIPMENT- NONMETALLIC FABRICATED MATERIALS
W094,LEASE OR RENTAL OF EQUIPMENT- NONMETALLIC CRUDE MATERIALS
W095,"LEASE OR RENTAL OF EQUIPMENT- METAL BARS, SHEETS, AND SHAPES"
W096,"LEASE OR RENTAL OF EQUIPMENT- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
W099,LEASE OR RENTAL OF EQUIPMENT- MISCELLANEOUS
X,LEASE/RENT FACILITIES
X1,LEASE/RENTAL OF BUILDINGS
X1AA,LEASE/RENTAL OF OFFICE BUILDINGS
X1AB,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES
X1AZ,LEASE/RENTAL OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS
X1BA,LEASE/RENTAL OF AIR TRAFFIC CONTROL TOWERS
X1BB,LEASE/RENTAL OF AIR TRAFFIC CONTROL TRAINING FACILITIES
X1BC,LEASE/RENTAL OF RADAR AND NAVIGATIONAL FACILITIES
X1BD,LEASE/RENTAL OF AIRPORT RUNWAYS AND TAXIWAYS
X1BE,LEASE/RENTAL OF AIRPORT TERMINALS
X1BF,LEASE/RENTAL OF MISSILE SYSTEM FACILITIES
X1BG,LEASE/RENTAL OF ELECTRONIC AND COMMUNICATIONS FACILITIES
X1BZ,LEASE/RENTAL OF OTHER AIRFIELD STRUCTURES
X1CA,LEASE/RENTAL OF SCHOOLS
X1CZ,LEASE/RENTAL OF OTHER EDUCATIONAL BUILDINGS
X1DA,LEASE/RENTAL OF HOSPITALS AND INFIRMARIES
X1DB,LEASE/RENTAL OF LABORATORIES AND CLINICS
X1DZ,LEASE/RENTAL OF OTHER HOSPITAL BUILDINGS
X1EA,LEASE/RENTAL OF AMMUNITION FACILITIES
X1EB,LEASE/RENTAL OF MAINTENANCE BUILDINGS
X1EC,LEASE/RENTAL OF PRODUCTION BUILDINGS
X1ED,LEASE/RENTAL OF SHIP CONSTRUCTION AND REPAIR FACILITIES
X1EE,LEASE/RENTAL OF TANK AUTOMOTIVE FACILITIES
X1EZ,LEASE/RENTAL OF OTHER INDUSTRIAL BUILDINGS
X1FA,LEASE/RENTAL OF FAMILY HOUSING FACILITIES
X1FB,LEASE/RENTAL OF RECREATIONAL BUILDINGS
X1FC,LEASE/RENTAL OF TROOP HOUSING FACILITIES
X1FD,LEASE/RENTAL OF DINING FACILITIES
X1FE,LEASE/RENTAL OF RELIGIOUS FACILITIES
X1FF,LEASE/RENTAL OF PENAL FACILITIES
X1FZ,LEASE/RENTAL OF OTHER RESIDENTIAL BUILDINGS
X1GA,LEASE/RENTAL OF AMMUNITION STORAGE BUILDINGS
X1GB,LEASE/RENTAL OF FOOD OR GRAIN STORAGE BUILDINGS
X1GC,LEASE/RENTAL OF FUEL STORAGE BUILDINGS
X1GD,LEASE/RENTAL OF OPEN STORAGE FACILITIES
X1GZ,LEASE/RENTAL OF OTHER WAREHOUSE BUILDINGS
X1HA,LEASE/RENTAL OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES
X1HB,LEASE/RENTAL OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES
X1HC,LEASE/RENTAL OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES
X1HZ,LEASE/RENTAL OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES
X1JA,LEASE/RENTAL OF MUSEUMS AND EXHIBITION BUILDINGS
X1JB,LEASE/RENTAL OF TESTING AND MEASUREMENT BUILDINGS
X1JZ,LEASE/RENTAL OF MISCELLANEOUS BUILDINGS
X1KA,LEASE/RENTAL OF DAMS
X1KB,LEASE/RENTAL OF CANALS
X1KC,LEASE/RENTAL OF MINE FIRE CONTROL FACILITIES
X1KD,LEASE/RENTAL OF MINE SUBSIDENCE CONTROL FACILITIES
X1KE,LEASE/RENTAL OF SURFACE MINE RECLAMATION FACILITIES
X1KF,LEASE/RENTAL OF DREDGING FACILITIES
X1KZ,LEASE/RENTAL OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES
X1LA,LEASE/RENTAL OF AIRPORT SERVICE ROADS
X1LB,"LEASE/RENTAL OF HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS"
X1LC,LEASE/RENTAL OF TUNNELS AND SUBSURFACE STRUCTURES
X1LZ,LEASE/RENTAL OF PARKING FACILITIES
X1MA,LEASE/RENTAL OF EPG FACILITIES - COAL
X1MB,LEASE/RENTAL OF EPG FACILITIES - GAS
X1MC,LEASE/RENTAL OF EPG FACILITIES - GEOTHERMAL
X1MD,LEASE/RENTAL OF EPG FACILITIES - HYDRO
X1ME,LEASE/RENTAL OF EPG FACILITIES - NUCLEAR
X1MF,LEASE/RENTAL OF EPG FACILITIES - PETROLEUM
X1MG,LEASE/RENTAL OF EPG FACILITIES - SOLAR
X1MH,LEASE/RENTAL OF EPG FACILITIES - WIND
X1MZ,"LEASE/RENTAL OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION"
X1NA,LEASE/RENTAL OF FUEL SUPPLY FACILITIES
X1NB,LEASE/RENTAL OF HEATING AND COOLING PLANTS
X1NC,LEASE/RENTAL OF POLLUTION ABATEMENT AND CONTROL FACILITIES
X1ND,LEASE/RENTAL OF SEWAGE AND WASTE FACILITIES
X1NE,LEASE/RENTAL OF WATER SUPPLY FACILITIES
X1NZ,LEASE/RENTAL OF OTHER UTILITIES
X1PA,LEASE/RENTAL OF RECREATION FACILITIES (NON-BUILDING)
X1PB,LEASE/RENTAL OF EXHIBIT DESIGN (NON-BUILDING)
X1PC,LEASE/RENTAL OF UNIMPROVED REAL PROPERTY (LAND)
X1PD,LEASE/RENTAL OF WASTE TREATMENT AND STORAGE FACILITIES
X1PZ,LEASE/RENTAL OF OTHER NON-BUILDING FACILITIES
X1QA,LEASE/RENTAL OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)
X2,LEASE/RENTAL NONBUILDING FACILITIES
X3,LEASE/RENTAL OF RESTORATION ACTIVS
Y,CONSTRUCT OF STRUCTURES/FACILITIES
Y1,CONSTRUCTION OF BUILDINGS
Y1AA,CONSTRUCTION OF OFFICE BUILDINGS
Y1AB,CONSTRUCTION OF CONFERENCE SPACE AND FACILITIES
Y1AZ,CONSTRUCTION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS
Y1BA,CONSTRUCTION OF AIR TRAFFIC CONTROL TOWERS
Y1BB,CONSTRUCTION OF AIR TRAFFIC CONTROL TRAINING FACILITIES
Y1BC,CONSTRUCTION OF RADAR AND NAVIGATIONAL FACILITIES
Y1BD,CONSTRUCTION OF AIRPORT RUNWAYS AND TAXIWAYS
Y1BE,CONSTRUCTION OF AIRPORT TERMINALS
Y1BF,CONSTRUCTION OF MISSILE SYSTEM FACILITIES
Y1BG,CONSTRUCTION OF ELECTRONIC AND COMMUNICATIONS FACILITIES
Y1BZ,CONSTRUCTION OF OTHER AIRFIELD STRUCTURES
Y1CA,CONSTRUCTION OF SCHOOLS
Y1CZ,CONSTRUCTION OF OTHER EDUCATIONAL BUILDINGS
Y1DA,CONSTRUCTION OF HOSPITALS AND INFIRMARIES
Y1DB,CONSTRUCTION OF LABORATORIES AND CLINICS
Y1DZ,CONSTRUCTION OF OTHER HOSPITAL BUILDINGS
Y1EA,CONSTRUCTION OF AMMUNITION FACILITIES
Y1EB,CONSTRUCTION OF MAINTENANCE BUILDINGS
Y1EC,CONSTRUCTION OF PRODUCTION BUILDINGS
Y1ED,CONSTRUCTION OF SHIP CONSTRUCTION AND REPAIR FACILITIES
Y1EE,CONSTRUCTION OF TANK AUTOMOTIVE FACILITIES
Y1EZ,CONSTRUCTION OF OTHER INDUSTRIAL BUILDINGS
Y1FA,CONSTRUCTION OF FAMILY HOUSING FACILITIES
Y1FB,CONSTRUCTION OF RECREATIONAL BUILDINGS
Y1FC,CONSTRUCTION OF TROOP HOUSING FACILITIES
Y1FD,CONSTRUCTION OF DINING FACILITIES
Y1FE,CONSTRUCTION OF RELIGIOUS FACILITIES
Y1FF,CONSTRUCTION OF PENAL FACILITIES
Y1FZ,CONSTRUCTION OF OTHER RESIDENTIAL BUILDINGS
Y1GA,CONSTRUCTION OF AMMUNITION STORAGE BUILDINGS
Y1GB,CONSTRUCTION OF FOOD OR GRAIN STORAGE BUILDINGS
Y1GC,CONSTRUCTION OF FUEL STORAGE BUILDINGS
Y1GD,CONSTRUCTION OF OPEN STORAGE FACILITIES
Y1GZ,CONSTRUCTION OF OTHER WAREHOUSE BUILDINGS
Y1HA,CONSTRUCTION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES
Y1HB,CONSTRUCTION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES
Y1HC,CONSTRUCTION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES
Y1HZ,CONSTRUCTION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES
Y1JA,CONSTRUCTION OF MUSEUMS AND EXHIBITION BUILDINGS
Y1JB,CONSTRUCTION OF TESTING AND MEASUREMENT BUILDINGS
Y1JZ,CONSTRUCTION OF MISCELLANEOUS BUILDINGS
Y1KA,CONSTRUCTION OF DAMS
Y1KB,CONSTRUCTION OF CANALS
Y1KC,CONSTRUCTION OF MINE FIRE CONTROL FACILITIES
Y1KD,CONSTRUCTION OF MINE SUBSIDENCE CONTROL FACILITIES
Y1KE,CONSTRUCTION OF SURFACE MINE RECLAMATION FACILITIES
Y1KF,CONSTRUCTION OF DREDGING FACILITIES
Y1KZ,CONSTRUCTION OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES
Y1LA,CONSTRUCTION OF AIRPORT SERVICE ROADS
Y1LB,"CONSTRUCTION OF HIGHWAYS, ROADS, STREETS, BRIDGES, AND RAILWAYS"
Y1LC,CONSTRUCTION OF TUNNELS AND SUBSURFACE STRUCTURES
Y1LZ,CONSTRUCTION OF PARKING FACILITIES
Y1MA,CONSTRUCTION OF EPG FACILITIES - COAL
Y1MB,CONSTRUCTION OF EPG FACILITIES - GAS
Y1MC,CONSTRUCTION OF EPG FACILITIES - GEOTHERMAL
Y1MD,CONSTRUCTION OF EPG FACILITIES - HYDRO
Y1ME,CONSTRUCTION OF EPG FACILITIES - NUCLEAR
Y1MF,CONSTRUCTION OF EPG FACILITIES - PETROLEUM
Y1MG,CONSTRUCTION OF EPG FACILITIES - SOLAR
Y1MH,CONSTRUCTION OF EPG FACILITIES - WIND
Y1MZ,"CONSTRUCTION OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION"
Y1NA,CONSTRUCTION OF FUEL SUPPLY FACILITIES
Y1NB,CONSTRUCTION OF HEATING AND COOLING PLANTS
Y1NC,CONSTRUCTION OF POLLUTION ABATEMENT AND CONTROL FACILITIES
Y1ND,CONSTRUCTION OF SEWAGE AND WASTE FACILITIES
Y1NE,CONSTRUCTION OF WATER SUPPLY FACILITIES
Y1NZ,CONSTRUCTION OF OTHER UTILITIES
Y1PA,CONSTRUCTION OF RECREATION FACILITIES (NON-BUILDING)
Y1PB,CONSTRUCTION OF EXHIBIT DESIGN (NON-BUILDING)
Y1PC,CONSTRUCTION OF UNIMPROVED REAL PROPERTY (LAND)
Y1PD,CONSTRUCTION OF WASTE TREATMENT AND STORAGE FACILITIES
Y1PZ,CONSTRUCTION OF OTHER NON-BUILDING FACILITIES
Y1QA,CONSTRUCTION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)
Y2,CONSTRUCT NONBUILDING FACILITIES
Y3,CONSTRUCT OF RESTORATION ACTIVITIES
Z,"MAINT, REPAIR, ALTER REAL PROPERTY"
Z1,"MAINT, ALTER, REPAIR BUILDINGS"
Z1AA,MAINTENANCE OF OFFICE BUILDINGS
Z1AB,MAINTENANCE OF CONFERENCE SPACE AND FACILITIES
Z1AZ,MAINTENANCE OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS
Z1BA,MAINTENANCE OF AIR TRAFFIC CONTROL TOWERS
Z1BB,MAINTENANCE OF AIR TRAFFIC CONTROL TRAINING FACILITIES
Z1BC,MAINTENANCE OF RADAR AND NAVIGATIONAL FACILITIES
Z1BD,MAINTENANCE OF AIRPORT RUNWAYS AND TAXIWAYS
Z1BE,MAINTENANCE OF AIRPORT TERMINALS
Z1BF,MAINTENANCE OF MISSILE SYSTEM FACILITIES
Z1BG,MAINTENANCE OF ELECTRONIC AND COMMUNICATIONS FACILITIES
Z1BZ,MAINTENANCE OF OTHER AIRFIELD STRUCTURES
Z1CA,MAINTENANCE OF SCHOOLS
Z1CZ,MAINTENANCE OF OTHER EDUCATIONAL BUILDINGS
Z1DA,MAINTENANCE OF HOSPITALS AND INFIRMARIES
Z1DB,MAINTENANCE OF LABORATORIES AND CLINICS
Z1DZ,MAINTENANCE OF OTHER HOSPITAL BUILDINGS
Z1EA,MAINTENANCE OF AMMUNITION FACILITIES
Z1EB,MAINTENANCE OF MAINTENANCE BUILDINGS
Z1EC,MAINTENANCE OF PRODUCTION BUILDINGS
Z1ED,MAINTENANCE OF SHIP CONSTRUCTION AND REPAIR FACILITIES
Z1EE,MAINTENANCE OF TANK AUTOMOTIVE FACILITIES
Z1EZ,MAINTENANCE OF OTHER INDUSTRIAL BUILDINGS
Z1FA,MAINTENANCE OF FAMILY HOUSING FACILITIES
Z1FB,MAINTENANCE OF RECREATIONAL BUILDINGS
Z1FC,MAINTENANCE OF TROOP HOUSING FACILITIES
Z1FD,MAINTENANCE OF DINING FACILITIES
Z1FE,MAINTENANCE OF RELIGIOUS FACILITIES
Z1FF,MAINTENANCE OF PENAL FACILITIES
Z1FZ,MAINTENANCE OF OTHER RESIDENTIAL BUILDINGS
Z1GA,MAINTENANCE OF AMMUNITION STORAGE BUILDINGS
Z1GB,MAINTENANCE OF FOOD OR GRAIN STORAGE BUILDINGS
Z1GC,MAINTENANCE OF FUEL STORAGE BUILDINGS
Z1GD,MAINTENANCE OF OPEN STORAGE FACILITIES
Z1GZ,MAINTENANCE OF OTHER WAREHOUSE BUILDINGS
Z1HA,MAINTENANCE OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES
Z1HB,MAINTENANCE OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES
Z1HC,MAINTENANCE OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES
Z1HZ,MAINTENANCE OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES
Z1JA,MAINTENANCE OF MUSEUMS AND EXHIBITION BUILDINGS
Z1JB,MAINTENANCE OF TESTING AND MEASUREMENT BUILDINGS
Z1JZ,MAINTENANCE OF MISCELLANEOUS BUILDINGS
Z1KA,MAINTENANCE OF DAMS
Z1KB,MAINTENANCE OF CANALS
Z1KC,MAINTENANCE OF MINE FIRE CONTROL FACILITIES
Z1KD,MAINTENANCE OF MINE SUBSIDENCE CONTROL FACILITIES
Z1KE,MAINTENANCE OF SURFACE MINE RECLAMATION FACILITIES
Z1KF,MAINTENANCE OF DREDGING FACILITIES
Z1KZ,MAINTENANCE OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES
Z1LA,MAINTENANCE OF AIRPORT SERVICE ROADS
Z1LB,MAINTENANCE OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS
Z1LC,MAINTENANCE OF TUNNELS AND SUBSURFACE STRUCTURES
Z1LZ,MAINTENANCE OF PARKING FACILITIES
Z1MA,MAINTENANCE OF EPG FACILITIES - COAL
Z1MB,MAINTENANCE OF EPG FACILITIES - GAS
Z1MC,MAINTENANCE OF EPG FACILITIES - GEOTHERMAL
Z1MD,MAINTENANCE OF EPG FACILITIES - HYDRO
Z1ME,MAINTENANCE OF EPG FACILITIES - NUCLEAR
Z1MF,MAINTENANCE OF EPG FACILITIES - PETROLEUM
Z1MG,MAINTENANCE OF EPG FACILITIES - SOLAR
Z1MH,MAINTENANCE OF EPG FACILITIES - WIND
Z1MZ,"MAINTENANCE OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION"
Z1NA,MAINTENANCE OF FUEL SUPPLY FACILITIES
Z1NB,MAINTENANCE OF HEATING AND COOLING PLANTS
Z1NC,MAINTENANCE OF POLLUTION ABATEMENT AND CONTROL FACILITIES
Z1ND,MAINTENANCE OF SEWAGE AND WASTE FACILITIES
Z1NE,MAINTENANCE OF WATER SUPPLY FACILITIES
Z1NZ,MAINTENANCE OF OTHER UTILITIES
Z1PA,MAINTENANCE OF RECREATION FACILITIES (NON-BUILDING)
Z1PB,MAINTENANCE OF EXHIBIT DESIGN (NON-BUILDING)
Z1PC,MAINTENANCE OF UNIMPROVED REAL PROPERTY (LAND)
Z1PD,MAINTENANCE OF WASTE TREATMENT AND STORAGE FACILITIES
Z1PZ,MAINTENANCE OF OTHER NON-BUILDING FACILITIES
Z1QA,MAINTENANCE OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)
Z2,"MAINT, ALTER, REPAIR NONBUILDINGS"
Z2AA,REPAIR OR ALTERATION OF OFFICE BUILDINGS
Z2AB,REPAIR OR ALTERATION OF CONFERENCE SPACE AND FACILITIES
Z2AZ,REPAIR OR ALTERATION OF OTHER ADMINISTRATIVE FACILITIES AND SERVICE BUILDINGS
Z2BA,REPAIR OR ALTERATION OF AIR TRAFFIC CONTROL TOWERS
Z2BB,REPAIR OR ALTERATION OF AIR TRAFFIC CONTROL TRAINING FACILITIES
Z2BC,REPAIR OR ALTERATION OF RADAR AND NAVIGATIONAL FACILITIES
Z2BD,REPAIR OR ALTERATION OF AIRPORT RUNWAYS AND TAXIWAYS
Z2BE,REPAIR OR ALTERATION OF AIRPORT TERMINALS
Z2BF,REPAIR OR ALTERATION OF MISSILE SYSTEM FACILITIES
Z2BG,REPAIR OR ALTERATION OF ELECTRONIC AND COMMUNICATIONS FACILITIES
Z2BZ,REPAIR OR ALTERATION OF OTHER AIRFIELD STRUCTURES
Z2CA,REPAIR OR ALTERATION OF SCHOOLS
Z2CZ,REPAIR OR ALTERATION OF OTHER EDUCATIONAL BUILDINGS
Z2DA,REPAIR OR ALTERATION OF HOSPITALS AND INFIRMARIES
Z2DB,REPAIR OR ALTERATION OF LABORATORIES AND CLINICS
Z2DZ,REPAIR OR ALTERATION OF OTHER HOSPITAL BUILDINGS
Z2EA,REPAIR OR ALTERATION OF AMMUNITION FACILITIES
Z2EB,REPAIR OR ALTERATION OF MAINTENANCE BUILDINGS
Z2EC,REPAIR OR ALTERATION OF PRODUCTION BUILDINGS
Z2ED,REPAIR OR ALTERATION OF SHIP CONSTRUCTION AND REPAIR FACILITIES
Z2EE,REPAIR OR ALTERATION OF TANK AUTOMOTIVE FACILITIES
Z2EZ,REPAIR OR ALTERATION OF OTHER INDUSTRIAL BUILDINGS
Z2FA,REPAIR OR ALTERATION OF FAMILY HOUSING FACILITIES
Z2FB,REPAIR OR ALTERATION OF RECREATIONAL BUILDINGS
Z2FC,REPAIR OR ALTERATION OF TROOP HOUSING FACILITIES
Z2FD,REPAIR OR ALTERATION OF DINING FACILITIES
Z2FE,REPAIR OR ALTERATION OF RELIGIOUS FACILITIES
Z2FF,REPAIR OR ALTERATION OF PENAL FACILITIES
Z2FZ,REPAIR OR ALTERATION OF OTHER RESIDENTIAL BUILDINGS
Z2GA,REPAIR OR ALTERATION OF AMMUNITION STORAGE BUILDINGS
Z2GB,REPAIR OR ALTERATION OF FOOD OR GRAIN STORAGE BUILDINGS
Z2GC,REPAIR OR ALTERATION OF FUEL STORAGE BUILDINGS
Z2GD,REPAIR OR ALTERATION OF OPEN STORAGE FACILITIES
Z2GZ,REPAIR OR ALTERATION OF OTHER WAREHOUSE BUILDINGS
Z2HA,REPAIR OR ALTERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) R&D FACILITIES
Z2HB,REPAIR OR ALTERATION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) R&D FACILITIES
Z2HC,REPAIR OR ALTERATION OF GOVERNMENT-OWNED CONTRACTOR-OPERATED (GOCO) ENVIRONMENTAL LABORATORIES
Z2HZ,REPAIR OR ALTERATION OF GOVERNMENT-OWNED GOVERNMENT-OPERATED (GOGO) ENVIRONMENTAL LABORATORIES
Z2JA,REPAIR OR ALTERATION OF MUSEUMS AND EXHIBITION BUILDINGS
Z2JB,REPAIR OR ALTERATION OF TESTING AND MEASUREMENT BUILDINGS
Z2JZ,REPAIR OR ALTERATION OF MISCELLANEOUS BUILDINGS
Z2KA,REPAIR OR ALTERATION OF DAMS
Z2KB,REPAIR OR ALTERATION OF CANALS
Z2KC,REPAIR OR ALTERATION OF MINE FIRE CONTROL FACILITIES
Z2KD,REPAIR OR ALTERATION OF MINE SUBSIDENCE CONTROL FACILITIES
Z2KE,REPAIR OR ALTERATION OF SURFACE MINE RECLAMATION FACILITIES
Z2KF,REPAIR OR ALTERATION OF DREDGING FACILITIES
Z2KZ,REPAIR OR ALTERATION OF OTHER CONSERVATION AND DEVELOPMENT FACILITIES
Z2LA,REPAIR OR ALTERATION OF AIRPORT SERVICE ROADS
Z2LB,REPAIR OR ALTERATION OF HIGHWAYS/ROADS/STREETS/BRIDGES/RAILWAYS
Z2LC,REPAIR OR ALTERATION OF TUNNELS AND SUBSURFACE STRUCTURES
Z2LZ,REPAIR OR ALTERATION OF PARKING FACILITIES
Z2MA,REPAIR OR ALTERATION OF EPG FACILITIES - COAL
Z2MB,REPAIR OR ALTERATION OF EPG FACILITIES - GAS
Z2MC,REPAIR OR ALTERATION OF EPG FACILITIES - GEOTHERMAL
Z2MD,REPAIR OR ALTERATION OF EPG FACILITIES - HYDRO
Z2ME,REPAIR OR ALTERATION OF EPG FACILITIES - NUCLEAR
Z2MF,REPAIR OR ALTERATION OF EPG FACILITIES - PETROLEUM
Z2MG,REPAIR OR ALTERATION OF EPG FACILITIES - SOLAR
Z2MH,REPAIR OR ALTERATION OF EPG FACILITIES - WIND
Z2MZ,"REPAIR OR ALTERATION OF EPG FACILITIES - OTHER, INCLUDING TRANSMISSION"
Z2NA,REPAIR OR ALTERATION OF FUEL SUPPLY FACILITIES
Z2NB,REPAIR OR ALTERATION OF HEATING AND COOLING PLANTS
Z2NC,REPAIR OR ALTERATION OF POLLUTION ABATEMENT AND CONTROL FACILITIES
Z2ND,REPAIR OR ALTERATION OF SEWAGE AND WASTE FACILITIES
Z2NE,REPAIR OR ALTERATION OF WATER SUPPLY FACILITIES
Z2NZ,REPAIR OR ALTERATION OF OTHER UTILITIES
Z2PA,REPAIR OR ALTERATION OF RECREATION FACILITIES (NON-BUILDING)
Z2PB,REPAIR OR ALTERATION OF EXHIBIT DESIGN (NON-BUILDING)
Z2PC,REPAIR OR ALTERATION OF UNIMPROVED REAL PROPERTY (LAND)
Z2PD,REPAIR OR ALTERATION OF WASTE TREATMENT AND STORAGE FACILITIES
Z2PZ,REPAIR OR ALTERATION OF OTHER NON-BUILDING FACILITIES
Z2QA,REPAIR OR ALTERATION OF RESTORATION OF REAL PROPERTY (PUBLIC OR PRIVATE)
Z3,"MAINT, ALTER, REPAIR RESTOR ACVIVS"
